"id","average_wage","industry","average_price","category","year"
1652,21364,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,19.58,Chléb konzumní kmínový,2009
1653,27035,Veřejná správa a obrana; povinné sociální zabezpečení,19.58,Chléb konzumní kmínový,2009
1654,39450,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",19.58,Chléb konzumní kmínový,2009
1655,23416,Vzdělávání,19.58,Chléb konzumní kmínový,2009
1656,22055,Zásobování vodou; činnosti související s odpady a sanacemi,19.58,Chléb konzumní kmínový,2009
1657,23019,Zdravotní a sociální péče,19.58,Chléb konzumní kmínový,2009
1658,17645,"Zemědělství, lesnictví, rybářství",19.58,Chléb konzumní kmínový,2009
1659,21998,Zpracovatelský průmysl,19.58,Chléb konzumní kmínový,2009
1660,23353,,19.58,Chléb konzumní kmínový,2009
1661,15921,Administrativní a podpůrné činnosti,25.85,Jablka konzumní,2009
1662,20706,Činnosti v oblasti nemovitostí,25.85,Jablka konzumní,2009
1663,23010,Doprava a skladování,25.85,Jablka konzumní,2009
1664,43083,Informační a komunikační činnosti,25.85,Jablka konzumní,2009
1665,19449,"Kulturní, zábavní a rekreační činnosti",25.85,Jablka konzumní,2009
1666,18329,Ostatní činnosti,25.85,Jablka konzumní,2009
1667,46103,Peněžnictví a pojišťovnictví,25.85,Jablka konzumní,2009
1668,31791,"Profesní, vědecké a technické činnosti",25.85,Jablka konzumní,2009
1669,22021,Stavebnictví,25.85,Jablka konzumní,2009
1670,28361,Těžba a dobývání,25.85,Jablka konzumní,2009
1671,12334,"Ubytování, stravování a pohostinství",25.85,Jablka konzumní,2009
1672,21364,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,25.85,Jablka konzumní,2009
1673,27035,Veřejná správa a obrana; povinné sociální zabezpečení,25.85,Jablka konzumní,2009
1674,39450,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",25.85,Jablka konzumní,2009
1675,23416,Vzdělávání,25.85,Jablka konzumní,2009
1676,22055,Zásobování vodou; činnosti související s odpady a sanacemi,25.85,Jablka konzumní,2009
1677,23019,Zdravotní a sociální péče,25.85,Jablka konzumní,2009
1678,17645,"Zemědělství, lesnictví, rybářství",25.85,Jablka konzumní,2009
1679,21998,Zpracovatelský průmysl,25.85,Jablka konzumní,2009
1680,23353,,25.85,Jablka konzumní,2009
1681,15921,Administrativní a podpůrné činnosti,6.08,Jogurt bílý netučný,2009
1682,20706,Činnosti v oblasti nemovitostí,6.08,Jogurt bílý netučný,2009
1683,23010,Doprava a skladování,6.08,Jogurt bílý netučný,2009
1684,43083,Informační a komunikační činnosti,6.08,Jogurt bílý netučný,2009
1685,19449,"Kulturní, zábavní a rekreační činnosti",6.08,Jogurt bílý netučný,2009
1686,18329,Ostatní činnosti,6.08,Jogurt bílý netučný,2009
1687,46103,Peněžnictví a pojišťovnictví,6.08,Jogurt bílý netučný,2009
1688,31791,"Profesní, vědecké a technické činnosti",6.08,Jogurt bílý netučný,2009
1689,22021,Stavebnictví,6.08,Jogurt bílý netučný,2009
1690,28361,Těžba a dobývání,6.08,Jogurt bílý netučný,2009
1691,12334,"Ubytování, stravování a pohostinství",6.08,Jogurt bílý netučný,2009
1692,21364,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,6.08,Jogurt bílý netučný,2009
1693,27035,Veřejná správa a obrana; povinné sociální zabezpečení,6.08,Jogurt bílý netučný,2009
1694,39450,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",6.08,Jogurt bílý netučný,2009
1695,23416,Vzdělávání,6.08,Jogurt bílý netučný,2009
1696,22055,Zásobování vodou; činnosti související s odpady a sanacemi,6.08,Jogurt bílý netučný,2009
1697,23019,Zdravotní a sociální péče,6.08,Jogurt bílý netučný,2009
1698,17645,"Zemědělství, lesnictví, rybářství",6.08,Jogurt bílý netučný,2009
1699,21998,Zpracovatelský průmysl,6.08,Jogurt bílý netučný,2009
1700,23353,,6.08,Jogurt bílý netučný,2009
1701,15921,Administrativní a podpůrné činnosti,82.00,Kapr živý,2009
1702,20706,Činnosti v oblasti nemovitostí,82.00,Kapr živý,2009
1703,23010,Doprava a skladování,82.00,Kapr živý,2009
1704,43083,Informační a komunikační činnosti,82.00,Kapr živý,2009
1705,19449,"Kulturní, zábavní a rekreační činnosti",82.00,Kapr živý,2009
1706,18329,Ostatní činnosti,82.00,Kapr živý,2009
1707,46103,Peněžnictví a pojišťovnictví,82.00,Kapr živý,2009
1708,31791,"Profesní, vědecké a technické činnosti",82.00,Kapr živý,2009
1709,22021,Stavebnictví,82.00,Kapr živý,2009
1710,28361,Těžba a dobývání,82.00,Kapr živý,2009
1711,12334,"Ubytování, stravování a pohostinství",82.00,Kapr živý,2009
1712,21364,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,82.00,Kapr živý,2009
1713,27035,Veřejná správa a obrana; povinné sociální zabezpečení,82.00,Kapr živý,2009
1714,39450,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",82.00,Kapr živý,2009
1715,23416,Vzdělávání,82.00,Kapr živý,2009
1716,22055,Zásobování vodou; činnosti související s odpady a sanacemi,82.00,Kapr živý,2009
1717,23019,Zdravotní a sociální péče,82.00,Kapr živý,2009
1718,17645,"Zemědělství, lesnictví, rybářství",82.00,Kapr živý,2009
1719,21998,Zpracovatelský průmysl,82.00,Kapr živý,2009
1720,23353,,82.00,Kapr živý,2009
1721,15921,Administrativní a podpůrné činnosti,10.22,Konzumní brambory,2009
1722,20706,Činnosti v oblasti nemovitostí,10.22,Konzumní brambory,2009
1723,23010,Doprava a skladování,10.22,Konzumní brambory,2009
1724,43083,Informační a komunikační činnosti,10.22,Konzumní brambory,2009
1725,19449,"Kulturní, zábavní a rekreační činnosti",10.22,Konzumní brambory,2009
1726,18329,Ostatní činnosti,10.22,Konzumní brambory,2009
1727,46103,Peněžnictví a pojišťovnictví,10.22,Konzumní brambory,2009
1728,31791,"Profesní, vědecké a technické činnosti",10.22,Konzumní brambory,2009
1729,22021,Stavebnictví,10.22,Konzumní brambory,2009
1730,28361,Těžba a dobývání,10.22,Konzumní brambory,2009
1731,12334,"Ubytování, stravování a pohostinství",10.22,Konzumní brambory,2009
1732,21364,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,10.22,Konzumní brambory,2009
1733,27035,Veřejná správa a obrana; povinné sociální zabezpečení,10.22,Konzumní brambory,2009
1734,39450,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",10.22,Konzumní brambory,2009
1735,23416,Vzdělávání,10.22,Konzumní brambory,2009
1736,22055,Zásobování vodou; činnosti související s odpady a sanacemi,10.22,Konzumní brambory,2009
1737,23019,Zdravotní a sociální péče,10.22,Konzumní brambory,2009
1738,17645,"Zemědělství, lesnictví, rybářství",10.22,Konzumní brambory,2009
1739,21998,Zpracovatelský průmysl,10.22,Konzumní brambory,2009
1740,23353,,10.22,Konzumní brambory,2009
1741,15921,Administrativní a podpůrné činnosti,57.86,Kuřata kuchaná celá,2009
1742,20706,Činnosti v oblasti nemovitostí,57.86,Kuřata kuchaná celá,2009
1743,23010,Doprava a skladování,57.86,Kuřata kuchaná celá,2009
1744,43083,Informační a komunikační činnosti,57.86,Kuřata kuchaná celá,2009
1745,19449,"Kulturní, zábavní a rekreační činnosti",57.86,Kuřata kuchaná celá,2009
1746,18329,Ostatní činnosti,57.86,Kuřata kuchaná celá,2009
1747,46103,Peněžnictví a pojišťovnictví,57.86,Kuřata kuchaná celá,2009
1748,31791,"Profesní, vědecké a technické činnosti",57.86,Kuřata kuchaná celá,2009
1749,22021,Stavebnictví,57.86,Kuřata kuchaná celá,2009
1750,28361,Těžba a dobývání,57.86,Kuřata kuchaná celá,2009
1751,12334,"Ubytování, stravování a pohostinství",57.86,Kuřata kuchaná celá,2009
1752,21364,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,57.86,Kuřata kuchaná celá,2009
1753,27035,Veřejná správa a obrana; povinné sociální zabezpečení,57.86,Kuřata kuchaná celá,2009
1754,39450,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",57.86,Kuřata kuchaná celá,2009
1755,23416,Vzdělávání,57.86,Kuřata kuchaná celá,2009
1756,22055,Zásobování vodou; činnosti související s odpady a sanacemi,57.86,Kuřata kuchaná celá,2009
1757,23019,Zdravotní a sociální péče,57.86,Kuřata kuchaná celá,2009
1758,17645,"Zemědělství, lesnictví, rybářství",57.86,Kuřata kuchaná celá,2009
1759,21998,Zpracovatelský průmysl,57.86,Kuřata kuchaná celá,2009
1760,23353,,57.86,Kuřata kuchaná celá,2009
1761,15921,Administrativní a podpůrné činnosti,96.09,Máslo,2009
1762,20706,Činnosti v oblasti nemovitostí,96.09,Máslo,2009
1763,23010,Doprava a skladování,96.09,Máslo,2009
1764,43083,Informační a komunikační činnosti,96.09,Máslo,2009
1765,19449,"Kulturní, zábavní a rekreační činnosti",96.09,Máslo,2009
1766,18329,Ostatní činnosti,96.09,Máslo,2009
1767,46103,Peněžnictví a pojišťovnictví,96.09,Máslo,2009
1768,31791,"Profesní, vědecké a technické činnosti",96.09,Máslo,2009
1769,22021,Stavebnictví,96.09,Máslo,2009
1770,28361,Těžba a dobývání,96.09,Máslo,2009
1771,12334,"Ubytování, stravování a pohostinství",96.09,Máslo,2009
1772,21364,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,96.09,Máslo,2009
1773,27035,Veřejná správa a obrana; povinné sociální zabezpečení,96.09,Máslo,2009
1774,39450,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",96.09,Máslo,2009
1775,23416,Vzdělávání,96.09,Máslo,2009
1776,22055,Zásobování vodou; činnosti související s odpady a sanacemi,96.09,Máslo,2009
1777,23019,Zdravotní a sociální péče,96.09,Máslo,2009
1778,17645,"Zemědělství, lesnictví, rybářství",96.09,Máslo,2009
1779,21998,Zpracovatelský průmysl,96.09,Máslo,2009
1780,23353,,96.09,Máslo,2009
1781,15921,Administrativní a podpůrné činnosti,15.66,Mléko polotučné pasterované,2009
1782,20706,Činnosti v oblasti nemovitostí,15.66,Mléko polotučné pasterované,2009
1783,23010,Doprava a skladování,15.66,Mléko polotučné pasterované,2009
1784,43083,Informační a komunikační činnosti,15.66,Mléko polotučné pasterované,2009
1785,19449,"Kulturní, zábavní a rekreační činnosti",15.66,Mléko polotučné pasterované,2009
1786,18329,Ostatní činnosti,15.66,Mléko polotučné pasterované,2009
1787,46103,Peněžnictví a pojišťovnictví,15.66,Mléko polotučné pasterované,2009
1788,31791,"Profesní, vědecké a technické činnosti",15.66,Mléko polotučné pasterované,2009
1789,22021,Stavebnictví,15.66,Mléko polotučné pasterované,2009
1790,28361,Těžba a dobývání,15.66,Mléko polotučné pasterované,2009
1791,12334,"Ubytování, stravování a pohostinství",15.66,Mléko polotučné pasterované,2009
1792,21364,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,15.66,Mléko polotučné pasterované,2009
1793,27035,Veřejná správa a obrana; povinné sociální zabezpečení,15.66,Mléko polotučné pasterované,2009
1794,39450,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",15.66,Mléko polotučné pasterované,2009
1795,23416,Vzdělávání,15.66,Mléko polotučné pasterované,2009
1796,22055,Zásobování vodou; činnosti související s odpady a sanacemi,15.66,Mléko polotučné pasterované,2009
1797,23019,Zdravotní a sociální péče,15.66,Mléko polotučné pasterované,2009
1798,17645,"Zemědělství, lesnictví, rybářství",15.66,Mléko polotučné pasterované,2009
1799,21998,Zpracovatelský průmysl,15.66,Mléko polotučné pasterované,2009
1800,23353,,15.66,Mléko polotučné pasterované,2009
1801,15921,Administrativní a podpůrné činnosti,16.56,Mrkev,2009
1802,20706,Činnosti v oblasti nemovitostí,16.56,Mrkev,2009
1803,23010,Doprava a skladování,16.56,Mrkev,2009
1804,43083,Informační a komunikační činnosti,16.56,Mrkev,2009
1805,19449,"Kulturní, zábavní a rekreační činnosti",16.56,Mrkev,2009
1806,18329,Ostatní činnosti,16.56,Mrkev,2009
1807,46103,Peněžnictví a pojišťovnictví,16.56,Mrkev,2009
1808,31791,"Profesní, vědecké a technické činnosti",16.56,Mrkev,2009
1809,22021,Stavebnictví,16.56,Mrkev,2009
1810,28361,Těžba a dobývání,16.56,Mrkev,2009
1811,12334,"Ubytování, stravování a pohostinství",16.56,Mrkev,2009
1812,21364,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,16.56,Mrkev,2009
1813,27035,Veřejná správa a obrana; povinné sociální zabezpečení,16.56,Mrkev,2009
1814,39450,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",16.56,Mrkev,2009
1815,23416,Vzdělávání,16.56,Mrkev,2009
1816,22055,Zásobování vodou; činnosti související s odpady a sanacemi,16.56,Mrkev,2009
1817,23019,Zdravotní a sociální péče,16.56,Mrkev,2009
1818,17645,"Zemědělství, lesnictví, rybářství",16.56,Mrkev,2009
1819,21998,Zpracovatelský průmysl,16.56,Mrkev,2009
1820,23353,,16.56,Mrkev,2009
1821,15921,Administrativní a podpůrné činnosti,51.70,Papriky,2009
1822,20706,Činnosti v oblasti nemovitostí,51.70,Papriky,2009
1823,23010,Doprava a skladování,51.70,Papriky,2009
1824,43083,Informační a komunikační činnosti,51.70,Papriky,2009
1825,19449,"Kulturní, zábavní a rekreační činnosti",51.70,Papriky,2009
1826,18329,Ostatní činnosti,51.70,Papriky,2009
1827,46103,Peněžnictví a pojišťovnictví,51.70,Papriky,2009
1828,31791,"Profesní, vědecké a technické činnosti",51.70,Papriky,2009
1829,22021,Stavebnictví,51.70,Papriky,2009
1830,28361,Těžba a dobývání,51.70,Papriky,2009
1831,12334,"Ubytování, stravování a pohostinství",51.70,Papriky,2009
1832,21364,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,51.70,Papriky,2009
1833,27035,Veřejná správa a obrana; povinné sociální zabezpečení,51.70,Papriky,2009
1834,39450,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",51.70,Papriky,2009
1835,23416,Vzdělávání,51.70,Papriky,2009
1836,22055,Zásobování vodou; činnosti související s odpady a sanacemi,51.70,Papriky,2009
1837,23019,Zdravotní a sociální péče,51.70,Papriky,2009
1838,17645,"Zemědělství, lesnictví, rybářství",51.70,Papriky,2009
1839,21998,Zpracovatelský průmysl,51.70,Papriky,2009
1840,23353,,51.70,Papriky,2009
1841,15921,Administrativní a podpůrné činnosti,38.83,Pečivo pšeničné bílé,2009
1842,20706,Činnosti v oblasti nemovitostí,38.83,Pečivo pšeničné bílé,2009
1843,23010,Doprava a skladování,38.83,Pečivo pšeničné bílé,2009
1844,43083,Informační a komunikační činnosti,38.83,Pečivo pšeničné bílé,2009
1845,19449,"Kulturní, zábavní a rekreační činnosti",38.83,Pečivo pšeničné bílé,2009
1846,18329,Ostatní činnosti,38.83,Pečivo pšeničné bílé,2009
1847,46103,Peněžnictví a pojišťovnictví,38.83,Pečivo pšeničné bílé,2009
1848,31791,"Profesní, vědecké a technické činnosti",38.83,Pečivo pšeničné bílé,2009
1849,22021,Stavebnictví,38.83,Pečivo pšeničné bílé,2009
1850,28361,Těžba a dobývání,38.83,Pečivo pšeničné bílé,2009
1851,12334,"Ubytování, stravování a pohostinství",38.83,Pečivo pšeničné bílé,2009
1852,21364,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,38.83,Pečivo pšeničné bílé,2009
1853,27035,Veřejná správa a obrana; povinné sociální zabezpečení,38.83,Pečivo pšeničné bílé,2009
1854,39450,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",38.83,Pečivo pšeničné bílé,2009
1855,23416,Vzdělávání,38.83,Pečivo pšeničné bílé,2009
1856,22055,Zásobování vodou; činnosti související s odpady a sanacemi,38.83,Pečivo pšeničné bílé,2009
1857,23019,Zdravotní a sociální péče,38.83,Pečivo pšeničné bílé,2009
1858,17645,"Zemědělství, lesnictví, rybářství",38.83,Pečivo pšeničné bílé,2009
1859,21998,Zpracovatelský průmysl,38.83,Pečivo pšeničné bílé,2009
1860,23353,,38.83,Pečivo pšeničné bílé,2009
1861,15921,Administrativní a podpůrné činnosti,9.18,"Pivo výčepní, světlé, lahvové",2009
1862,20706,Činnosti v oblasti nemovitostí,9.18,"Pivo výčepní, světlé, lahvové",2009
1863,23010,Doprava a skladování,9.18,"Pivo výčepní, světlé, lahvové",2009
1864,43083,Informační a komunikační činnosti,9.18,"Pivo výčepní, světlé, lahvové",2009
1865,19449,"Kulturní, zábavní a rekreační činnosti",9.18,"Pivo výčepní, světlé, lahvové",2009
1866,18329,Ostatní činnosti,9.18,"Pivo výčepní, světlé, lahvové",2009
